simulation_id,claim_count,annual_loss
14396,1,452.9913807959442
14398,0,0.0
14401,0,0.0
14402,0,0.0
14418,0,0.0
14422,0,0.0
14424,0,0.0
14426,0,0.0
14429,0,0.0
14437,0,0.0
14442,0,0.0
14444,1,4484.933562998979
14450,0,0.0
14465,1,1150.9399871692924
14503,0,0.0
14509,0,0.0
14520,0,0.0
14531,0,0.0
14533,0,0.0
14537,0,0.0
14554,0,0.0
14578,0,0.0
14588,0,0.0
14598,0,0.0
14614,0,0.0
14654,0,0.0
14672,0,0.0
14673,1,569.9253478437952
14680,0,0.0
14688,0,0.0
14716,0,0.0
14722,0,0.0
14732,0,0.0
14741,0,0.0
14756,0,0.0
14761,0,0.0
14789,0,0.0
14796,0,0.0
14803,0,0.0
14813,1,1234.5880610898114
14821,0,0.0
14831,0,0.0
14848,0,0.0
14849,0,0.0
14860,0,0.0
14865,0,0.0
14894,0,0.0
14900,0,0.0
14907,0,0.0
14909,0,0.0
14911,0,0.0
14916,0,0.0
14920,0,0.0
14923,0,0.0
14935,0,0.0
14937,0,0.0
14942,0,0.0
14952,1,138.55046667076434
14954,0,0.0
14963,0,0.0
15007,0,0.0
15022,0,0.0
15026,0,0.0
15036,0,0.0
15052,0,0.0
15057,0,0.0
15062,1,348.23796550644147
15065,0,0.0
15066,0,0.0
15082,0,0.0
15096,0,0.0
15106,0,0.0
15118,0,0.0
15120,0,0.0
15137,0,0.0
15145,0,0.0
15156,0,0.0
15157,0,0.0
15164,0,0.0
15172,0,0.0
15187,0,0.0
15193,0,0.0
15200,0,0.0
15205,0,0.0
15217,0,0.0
15243,0,0.0
15245,0,0.0
15280,0,0.0
15294,0,0.0
15341,0,0.0
15346,0,0.0
15370,0,0.0
15398,0,0.0
15414,0,0.0
15438,0,0.0
15439,0,0.0
15444,1,344.55673563675083
15460,0,0.0
15464,1,1661.545853677632
15481,0,0.0
15493,0,0.0
15506,0,0.0
15519,1,875.5794066078962
15529,0,0.0
15549,1,665.5539611697708
15554,0,0.0
15562,0,0.0
15572,0,0.0
15611,0,0.0
15613,0,0.0
15615,0,0.0
15620,0,0.0
15628,0,0.0
15657,1,2412.476303304518
15685,0,0.0
15700,0,0.0
15701,0,0.0
15705,0,0.0
15716,0,0.0
15721,2,1178.9173930351808
15726,0,0.0
15728,0,0.0
15733,0,0.0
15746,1,276.9277244321131
15748,0,0.0
15791,0,0.0
15797,0,0.0
15809,0,0.0
15812,0,0.0
15826,0,0.0
15827,0,0.0
15842,0,0.0
15851,0,0.0
15852,0,0.0
15857,0,0.0
15859,0,0.0
15860,0,0.0
15862,0,0.0
15864,0,0.0
15868,0,0.0
15878,0,0.0
15892,0,0.0
15902,0,0.0
15911,0,0.0
15924,0,0.0
15925,0,0.0
15935,0,0.0
15940,1,291.0786222324583
15949,0,0.0
15957,0,0.0
15969,0,0.0
15972,0,0.0
15978,0,0.0
15981,0,0.0
16006,1,2721.688617528004
16015,0,0.0
16019,0,0.0
16022,0,0.0
16023,0,0.0
16024,1,366.2292847766664
16033,1,270.2169344568313
16037,0,0.0
16045,0,0.0
16080,0,0.0
16085,0,0.0
16098,0,0.0
16107,1,2448.5467528405384
16125,0,0.0
16141,0,0.0
16143,0,0.0
16146,0,0.0
16148,0,0.0
16149,0,0.0
16155,0,0.0
16164,0,0.0
16170,1,780.9925068758384
16171,0,0.0
16182,1,2101.1370850703543
16205,0,0.0
16210,0,0.0
16211,0,0.0
16243,0,0.0
16246,0,0.0
16255,0,0.0
16265,0,0.0
16270,0,0.0
16273,0,0.0
16275,0,0.0
16276,0,0.0
16280,1,835.197491763759
16284,0,0.0
16286,1,810.198706543855
16290,0,0.0
16293,0,0.0
16308,0,0.0
16312,0,0.0
16332,0,0.0
16343,0,0.0
16352,0,0.0
16387,0,0.0
16402,0,0.0
16444,0,0.0
16456,0,0.0
16487,0,0.0
16496,0,0.0
16506,0,0.0
16518,0,0.0
16521,0,0.0
16528,0,0.0
16534,0,0.0
16535,0,0.0
16537,0,0.0
16556,0,0.0
16568,0,0.0
16573,0,0.0
16574,0,0.0
16576,0,0.0
16585,1,1311.3738295416767
16586,0,0.0
16591,0,0.0
16600,0,0.0
16610,0,0.0
16618,0,0.0
16619,0,0.0
16621,0,0.0
16629,0,0.0
16663,1,4783.343398616974
16683,0,0.0
16685,0,0.0
16686,0,0.0
16689,0,0.0
16691,0,0.0
16740,0,0.0
16751,0,0.0
16753,0,0.0
16757,0,0.0
16775,0,0.0
16777,0,0.0
16779,0,0.0
16789,0,0.0
16794,0,0.0
16800,0,0.0
16810,0,0.0
16819,0,0.0
16835,0,0.0
16840,1,2085.34834033195
16848,0,0.0
16860,0,0.0
16888,0,0.0
16891,1,1741.3908880715649
16905,0,0.0
16909,0,0.0
16913,0,0.0
16917,0,0.0
16934,0,0.0
16946,0,0.0
16978,0,0.0
16983,0,0.0
16985,0,0.0
17010,0,0.0
17011,0,0.0
17016,0,0.0
17021,0,0.0
17028,0,0.0
17035,0,0.0
17050,0,0.0
17057,0,0.0
17067,0,0.0
17076,0,0.0
17078,0,0.0
17079,0,0.0
17137,0,0.0
17142,0,0.0
17156,0,0.0
17162,0,0.0
17171,0,0.0
17177,0,0.0
17182,1,5076.179985201504
17184,0,0.0
17188,0,0.0
17199,0,0.0
17218,1,3670.7242226396475
17233,0,0.0
17280,1,5384.144929808572
17298,0,0.0
17302,0,0.0
17311,0,0.0
17312,0,0.0
17320,0,0.0
17331,0,0.0
17332,0,0.0
17343,1,5988.16129846697
17346,0,0.0
17353,0,0.0
17358,0,0.0
17379,0,0.0
17422,0,0.0
17426,0,0.0
17443,0,0.0
17451,0,0.0
17466,0,0.0
17478,1,3750.8555417392095
17489,0,0.0
17490,0,0.0
17492,0,0.0
17530,0,0.0
17536,0,0.0
17539,0,0.0
17546,0,0.0
17558,1,141.52203928281716
17559,0,0.0
17566,0,0.0
17583,0,0.0
17600,0,0.0
17606,0,0.0
17624,1,2016.6918434060199
17627,0,0.0
17639,0,0.0
17656,0,0.0
17674,1,745.3961807425885
17679,0,0.0
17683,0,0.0
17691,0,0.0
17693,0,0.0
17714,0,0.0
17724,0,0.0
17725,1,2020.2514191535017
17744,0,0.0
17749,1,104.30367516739031
17755,0,0.0
17756,0,0.0
17767,0,0.0
17769,0,0.0
17773,0,0.0
17774,0,0.0
17778,0,0.0
17797,0,0.0
17800,0,0.0
17814,0,0.0
17816,1,3368.506794518617
17833,0,0.0
17841,0,0.0
17850,0,0.0
17851,1,885.6534003257739
17873,0,0.0
17875,0,0.0
17877,0,0.0
17910,0,0.0
17932,0,0.0
17962,0,0.0
17967,0,0.0
17992,0,0.0
17996,0,0.0
17998,0,0.0
18004,0,0.0
18012,0,0.0
18027,0,0.0
18030,1,321.9546981658333
18034,0,0.0
18043,0,0.0
18045,0,0.0
18049,1,220.90791190480573
18059,0,0.0
18063,0,0.0
18073,0,0.0
18074,0,0.0
18079,0,0.0
18083,0,0.0
18087,0,0.0
18099,0,0.0
18128,0,0.0
18169,0,0.0
18170,0,0.0
18188,1,694.2526765692082
18210,0,0.0
18211,0,0.0
18217,0,0.0
18221,0,0.0
18223,0,0.0
18226,0,0.0
18235,0,0.0
18240,0,0.0
18245,0,0.0
18247,0,0.0
18249,0,0.0
18257,1,749.771353237883
18267,0,0.0
18283,0,0.0
18291,0,0.0
18308,0,0.0
18328,0,0.0
18330,0,0.0
18336,0,0.0
18337,0,0.0
18347,1,465.13155555907474
18352,0,0.0
18353,0,0.0
18371,0,0.0
18375,0,0.0
18376,1,786.4915648244989
18412,0,0.0
18419,0,0.0
18421,0,0.0
18424,0,0.0
18426,0,0.0
18433,0,0.0
18454,0,0.0
18461,1,3124.9480644466485
18467,0,0.0
18498,0,0.0
18504,0,0.0
18510,1,308.49170854542143
18525,0,0.0
18526,0,0.0
18528,0,0.0
18564,0,0.0
18567,0,0.0
18609,1,477.3768928604954
18613,0,0.0
18636,1,438.70367481823246
18664,0,0.0
18666,0,0.0
18669,0,0.0
18698,0,0.0
18701,0,0.0
18705,0,0.0
18712,0,0.0
18739,0,0.0
18741,0,0.0
18772,0,0.0
18773,0,0.0
18793,0,0.0
18795,1,233.40970326135366
18820,0,0.0
18824,0,0.0
18836,0,0.0
18838,0,0.0
18841,0,0.0
18843,1,2673.016943161429
18848,0,0.0
18854,0,0.0
18877,0,0.0
18887,0,0.0
18900,0,0.0
18912,0,0.0
18931,0,0.0
18934,0,0.0
18950,0,0.0
18952,0,0.0
18967,0,0.0
18988,0,0.0
19007,0,0.0
19031,0,0.0
19053,0,0.0
19058,0,0.0
19064,0,0.0
19068,0,0.0
19069,0,0.0
19079,0,0.0
19155,0,0.0
19165,0,0.0
19192,0,0.0
19196,0,0.0
19226,0,0.0
19240,0,0.0
19242,0,0.0
19243,0,0.0
19254,0,0.0
19255,0,0.0
19289,0,0.0
19296,0,0.0
19307,0,0.0
19319,0,0.0
19321,0,0.0
19345,0,0.0
19347,0,0.0
19353,0,0.0
19362,0,0.0
19373,0,0.0
19380,0,0.0
19387,0,0.0
19398,0,0.0
19406,0,0.0
19407,0,0.0
19416,0,0.0
19429,0,0.0
19435,0,0.0
19437,0,0.0
19439,0,0.0
19473,0,0.0
19497,0,0.0
19506,1,170.97715454779188
19520,0,0.0
19523,0,0.0
19561,0,0.0
19574,0,0.0
19576,0,0.0
19579,0,0.0
19588,0,0.0
19604,0,0.0
19607,0,0.0
19610,0,0.0
19614,0,0.0
19629,0,0.0
19630,0,0.0
19639,0,0.0
19642,0,0.0
19659,0,0.0
19676,0,0.0
19683,0,0.0
19695,0,0.0
19696,0,0.0
19699,0,0.0
19710,0,0.0
19711,0,0.0
19721,0,0.0
19731,0,0.0
19732,0,0.0
19748,0,0.0
19761,0,0.0
19776,0,0.0
19797,0,0.0
19800,0,0.0
19802,0,0.0
19809,0,0.0
19836,0,0.0
19845,0,0.0
19848,1,48.60539247138777
19851,0,0.0
19854,0,0.0
19862,0,0.0
19870,0,0.0
19872,0,0.0
19892,0,0.0
19899,0,0.0
19923,0,0.0
19937,0,0.0
19939,0,0.0
19952,0,0.0
19965,0,0.0
19966,0,0.0
19972,0,0.0
19985,0,0.0
19994,0,0.0
20010,0,0.0
20044,0,0.0
20053,0,0.0
20057,0,0.0
20059,0,0.0
20075,0,0.0
20083,0,0.0
20089,0,0.0
20092,0,0.0
20107,1,2855.4703139936114
20117,0,0.0
20120,0,0.0
20125,0,0.0
20130,0,0.0
20166,0,0.0
20167,0,0.0
20184,0,0.0
20188,0,0.0
20205,0,0.0
20218,0,0.0
20231,0,0.0
20233,0,0.0
20251,0,0.0
20254,0,0.0
20255,0,0.0
20259,0,0.0
20263,1,1014.8561374207464
20276,1,1229.18624412668
20305,0,0.0
20308,0,0.0
20309,0,0.0
20317,0,0.0
20319,0,0.0
20340,0,0.0
20342,0,0.0
20354,0,0.0
20372,0,0.0
20394,0,0.0
20416,0,0.0
20424,0,0.0
20430,0,0.0
20432,0,0.0
20448,0,0.0
20450,0,0.0
20466,1,426.8496679181423
20467,0,0.0
20485,0,0.0
20488,0,0.0
20490,0,0.0
20498,0,0.0
20506,0,0.0
20516,0,0.0
20520,0,0.0
20527,0,0.0
20532,0,0.0
20534,0,0.0
20544,0,0.0
20557,0,0.0
20565,0,0.0
20569,0,0.0
20571,0,0.0
20584,0,0.0
20587,0,0.0
20618,0,0.0
20639,0,0.0
20641,0,0.0
20659,0,0.0
20666,0,0.0
20682,0,0.0
20685,0,0.0
20689,0,0.0
20691,0,0.0
20693,0,0.0
20704,0,0.0
20706,1,611.3628202681315
20716,0,0.0
20721,0,0.0
20736,0,0.0
20752,1,634.8813701914804
20778,0,0.0
20798,0,0.0
20800,0,0.0
20805,0,0.0
20812,0,0.0
20822,0,0.0
20824,0,0.0
20826,0,0.0
20828,0,0.0
20854,0,0.0
20862,0,0.0
20870,0,0.0
20871,0,0.0
20877,0,0.0
20884,0,0.0
20898,0,0.0
20910,1,2022.480347789134
20911,0,0.0
20928,0,0.0
20929,0,0.0
20938,1,527.370476703942
20959,0,0.0
20971,0,0.0
20981,0,0.0
20984,0,0.0
20986,0,0.0
21014,1,2387.394971705038
21015,0,0.0
21041,0,0.0
21045,0,0.0
21050,0,0.0
21055,0,0.0
21057,0,0.0
21061,0,0.0
21067,1,729.8873443390327
21072,0,0.0
21086,0,0.0
21087,0,0.0
21100,0,0.0
21111,0,0.0
21116,0,0.0
21130,0,0.0
21134,0,0.0
21150,1,2084.958637135316
21165,0,0.0
21211,0,0.0
21226,0,0.0
21234,0,0.0
21257,0,0.0
21269,0,0.0
21278,0,0.0
21288,0,0.0
21293,0,0.0
21323,0,0.0
21345,0,0.0
21347,0,0.0
21348,0,0.0
21363,0,0.0
21367,0,0.0
21375,0,0.0
21397,0,0.0
21444,0,0.0
21472,0,0.0
21487,0,0.0
21496,0,0.0
21516,0,0.0
21523,0,0.0
21531,0,0.0
21542,0,0.0
21555,0,0.0
21568,0,0.0
21580,0,0.0
21582,0,0.0
21593,0,0.0
21624,0,0.0
21629,0,0.0
21643,0,0.0
21648,0,0.0
21660,0,0.0
21667,0,0.0
21679,0,0.0
21703,1,1246.1988671178065
21710,0,0.0
21727,0,0.0
21729,0,0.0
21737,2,868.9848141576094
21748,0,0.0
21752,0,0.0
21772,0,0.0
21786,0,0.0
21812,0,0.0
21822,0,0.0
21829,0,0.0
21835,0,0.0
21842,0,0.0
21845,0,0.0
21858,0,0.0
21862,0,0.0
21877,0,0.0
21898,0,0.0
21907,0,0.0
21915,0,0.0
21921,0,0.0
21928,0,0.0
21939,0,0.0
21946,0,0.0
21950,0,0.0
21982,0,0.0
21998,0,0.0
22008,0,0.0
22010,0,0.0
22048,0,0.0
22067,1,1552.8870857408112
22068,0,0.0
22093,0,0.0
22095,0,0.0
22100,0,0.0
22132,1,1776.536801289633
22133,0,0.0
22137,0,0.0
22150,0,0.0
22163,0,0.0
22179,1,427.7576994637408
22197,0,0.0
22205,0,0.0
22225,0,0.0
22240,0,0.0
22241,0,0.0
22247,0,0.0
22259,0,0.0
22271,0,0.0
22278,1,335.7175527325438
22282,0,0.0
22292,0,0.0
22304,1,164.44552521162578
22312,0,0.0
22328,0,0.0
22336,0,0.0
22346,0,0.0
22351,0,0.0
22373,0,0.0
22378,1,1034.671329756864
22389,0,0.0
22399,0,0.0
22417,0,0.0
22423,0,0.0
22424,0,0.0
22431,0,0.0
22441,0,0.0
22452,0,0.0
22464,0,0.0
22478,0,0.0
22490,0,0.0
22491,0,0.0
22510,0,0.0
22513,0,0.0
22529,1,280.94903931056825
22564,0,0.0
22569,1,964.9672627264471
22570,0,0.0
22573,1,218.299920165619
22579,0,0.0
22581,0,0.0
22584,0,0.0
22585,0,0.0
22589,0,0.0
22605,0,0.0
22612,0,0.0
22616,0,0.0
22628,0,0.0
22632,0,0.0
22635,1,2165.302498317725
22662,0,0.0
22686,0,0.0
22691,0,0.0
22708,1,2261.572100426783
22724,0,0.0
22765,0,0.0
22767,0,0.0
22777,1,1208.2841413311385
22786,0,0.0
22797,0,0.0
22798,0,0.0
22809,1,608.0277626991573
22810,0,0.0
22823,0,0.0
22831,0,0.0
22840,0,0.0
22853,0,0.0
22862,0,0.0
22872,0,0.0
22887,0,0.0
22895,0,0.0
22898,0,0.0
22901,0,0.0
22915,0,0.0
22929,0,0.0
22941,1,607.450785107802
22947,0,0.0
22950,0,0.0
22951,0,0.0
22959,0,0.0
22960,0,0.0
22962,0,0.0
22973,0,0.0
22982,0,0.0
22988,0,0.0
22995,0,0.0
23030,0,0.0
23031,0,0.0
23047,0,0.0
23061,1,53.62342152045825
23064,0,0.0
23066,0,0.0
23069,0,0.0
23079,0,0.0
23080,0,0.0
23085,0,0.0
23110,0,0.0
23111,0,0.0
23112,0,0.0
23131,0,0.0
23141,0,0.0
23142,0,0.0
23150,0,0.0
23155,0,0.0
23159,0,0.0
23162,0,0.0
23170,0,0.0
23175,0,0.0
23190,0,0.0
23193,0,0.0
23224,0,0.0
23236,0,0.0
23237,0,0.0
23238,0,0.0
23240,0,0.0
23241,0,0.0
23243,0,0.0
23250,0,0.0
23253,1,1295.1787052759933
23258,0,0.0
23262,0,0.0
23264,0,0.0
23272,0,0.0
23273,0,0.0
23285,2,1409.3558916317418
23290,0,0.0
23295,0,0.0
23305,0,0.0
23312,0,0.0
23325,0,0.0
23336,0,0.0
23341,1,2799.367298665033
23351,0,0.0
23354,0,0.0
23364,0,0.0
23375,0,0.0
23376,0,0.0
23384,0,0.0
23397,0,0.0
23433,0,0.0
23436,0,0.0
23438,0,0.0
23441,0,0.0
23457,0,0.0
23479,0,0.0
23480,1,1202.246676365207
23509,0,0.0
23513,1,771.8966973793607
23534,1,1376.5878697708156
23559,0,0.0
23564,0,0.0
23566,0,0.0
23568,0,0.0
23580,0,0.0
23585,0,0.0
23592,1,544.546721203587
23598,1,467.4433138530621
23624,0,0.0
23648,0,0.0
23650,0,0.0
23656,0,0.0
23660,0,0.0
23675,0,0.0
23691,0,0.0
23714,0,0.0
23717,0,0.0
23726,0,0.0
23758,0,0.0
23764,0,0.0
23770,1,1600.5299223108861
23771,0,0.0
23780,0,0.0
23785,0,0.0
23794,0,0.0
23796,0,0.0
23800,0,0.0
23811,0,0.0
23849,0,0.0
23863,0,0.0
23877,0,0.0
23903,0,0.0
23911,0,0.0
23916,0,0.0
23917,0,0.0
23918,0,0.0
23933,0,0.0
23938,1,1580.1514572622068
23951,0,0.0
23960,0,0.0
23964,0,0.0
23975,0,0.0
23985,0,0.0
23987,1,199.23958519529677
23989,0,0.0
23995,0,0.0
24034,0,0.0
24037,0,0.0
24067,1,731.79380363839
24072,0,0.0
24095,0,0.0
24098,0,0.0
24099,1,845.4375436769552
24109,0,0.0
24147,1,1399.0035176355486
24155,0,0.0
24157,0,0.0
24168,0,0.0
24180,0,0.0
24186,0,0.0
24199,0,0.0
24200,0,0.0
24219,0,0.0
24222,0,0.0
24231,0,0.0
24235,0,0.0
24239,0,0.0
24248,0,0.0
24255,1,2061.534048747005
24259,0,0.0
24264,0,0.0
24266,0,0.0
24279,0,0.0
24284,1,2110.0041810527537
24343,0,0.0
24360,0,0.0
24375,0,0.0
24393,0,0.0
24401,0,0.0
24413,1,2159.7916716290297
24414,0,0.0
24417,0,0.0
24422,0,0.0
24423,0,0.0
24435,0,0.0
24438,0,0.0
24446,1,868.3304336256779
24468,0,0.0
24469,0,0.0
24472,0,0.0
24473,0,0.0
24474,0,0.0
24489,0,0.0
24496,0,0.0
24524,0,0.0
24530,0,0.0
24536,0,0.0
24539,0,0.0
24544,0,0.0
24547,0,0.0
24562,1,1082.5457146739052
24577,0,0.0
24578,1,997.0918251998461
24598,0,0.0
24608,1,201.0799223238678
24614,0,0.0
24621,0,0.0
24624,1,96.29787724828131
24625,0,0.0
24628,1,4363.221330446689
24631,0,0.0
24632,0,0.0
24633,0,0.0
24639,0,0.0
24659,0,0.0
24663,0,0.0
24672,1,8331.939975964435
24677,0,0.0
24678,0,0.0
24682,0,0.0
24694,0,0.0
24709,0,0.0
24712,0,0.0
24713,0,0.0
24722,0,0.0
24751,0,0.0
24766,0,0.0
24773,0,0.0
24779,0,0.0
24792,0,0.0
24797,0,0.0
24803,0,0.0
24811,0,0.0
24823,0,0.0
24824,0,0.0
24827,0,0.0
24844,0,0.0
24863,0,0.0
24870,0,0.0
24966,0,0.0
24968,0,0.0
24975,0,0.0
24981,0,0.0
24994,0,0.0
25007,1,324.2482366631711
25008,1,468.7744391067769
25016,0,0.0
25022,1,810.0789542379418
25027,0,0.0
25030,0,0.0
25040,0,0.0
25041,0,0.0
25048,0,0.0
25052,0,0.0
25057,0,0.0
25070,0,0.0
25075,0,0.0
25081,0,0.0
25097,0,0.0
25109,0,0.0
25117,0,0.0
25121,0,0.0
25130,0,0.0
25132,0,0.0
25134,0,0.0
25142,0,0.0
25147,1,246.15090191415896
25148,0,0.0
25154,0,0.0
25165,0,0.0
25172,1,191.7852361327133
25209,0,0.0
25243,0,0.0
25247,0,0.0
25249,0,0.0
25260,0,0.0
25265,0,0.0
25271,0,0.0
25290,0,0.0
25291,0,0.0
25348,0,0.0
25371,0,0.0
25374,0,0.0
25388,0,0.0
25409,0,0.0
25414,0,0.0
25441,0,0.0
25444,0,0.0
25453,0,0.0
25474,0,0.0
25495,0,0.0
25514,0,0.0
25517,2,793.2976717271035
25541,0,0.0
25566,0,0.0
25577,0,0.0
25578,0,0.0
25615,0,0.0
25622,1,10214.38160974412
25623,0,0.0
25629,0,0.0
25632,0,0.0
25644,0,0.0
25654,0,0.0
25669,2,716.6862129466028
25677,0,0.0
25685,0,0.0
25687,0,0.0
25690,0,0.0
25702,0,0.0
25720,0,0.0
25736,0,0.0
25748,0,0.0
25750,1,229.44772633005522
25752,0,0.0
25762,0,0.0
25766,0,0.0
25774,0,0.0
25779,0,0.0
25784,0,0.0
25795,0,0.0
25798,0,0.0
25800,0,0.0
25812,0,0.0
25816,0,0.0
25828,0,0.0
25830,0,0.0
25845,0,0.0
25857,0,0.0
25862,0,0.0
25864,0,0.0
25880,0,0.0
25886,0,0.0
25887,0,0.0
25893,0,0.0
25907,0,0.0
25912,0,0.0
25913,0,0.0
25921,0,0.0
25926,0,0.0
25927,0,0.0
25943,0,0.0
25986,0,0.0
25995,0,0.0
26008,0,0.0
26035,0,0.0
26041,0,0.0
26049,0,0.0
26056,0,0.0
26063,0,0.0
26099,0,0.0
26102,0,0.0
26122,0,0.0
26132,0,0.0
26137,1,239.2191472162041
26152,0,0.0
26168,0,0.0
26189,0,0.0
26191,0,0.0
26195,0,0.0
26217,0,0.0
26219,0,0.0
26240,0,0.0
26264,0,0.0
26284,0,0.0
26291,0,0.0
26311,0,0.0
26333,0,0.0
26340,0,0.0
26348,0,0.0
26355,0,0.0
26357,0,0.0
26361,0,0.0
26393,0,0.0
26396,0,0.0
26401,0,0.0
26415,0,0.0
26420,0,0.0
26442,0,0.0
26450,0,0.0
26457,0,0.0
26465,0,0.0
26466,0,0.0
26470,0,0.0
26480,0,0.0
26487,0,0.0
26488,0,0.0
26496,0,0.0
26497,0,0.0
26500,0,0.0
26508,0,0.0
26509,0,0.0
26519,1,2713.303839194679
26541,0,0.0
26545,0,0.0
26550,0,0.0
26552,0,0.0
26562,0,0.0
26566,0,0.0
26576,0,0.0
26585,0,0.0
26596,0,0.0
26639,0,0.0
26663,0,0.0
26665,0,0.0
26672,0,0.0
26678,0,0.0
26684,0,0.0
26687,0,0.0
26698,0,0.0
26699,0,0.0
26714,0,0.0
26717,0,0.0
26724,0,0.0
26725,0,0.0
26730,0,0.0
26756,0,0.0
26759,0,0.0
26775,0,0.0
26813,0,0.0
26820,1,3190.7072606549946
26857,0,0.0
26862,0,0.0
26880,0,0.0
26912,0,0.0
26936,0,0.0
26937,0,0.0
26953,0,0.0
26974,0,0.0
26976,0,0.0
26985,0,0.0
26987,0,0.0
26989,0,0.0
27010,0,0.0
27037,0,0.0
27044,0,0.0
27056,0,0.0
27058,0,0.0
27059,1,1192.478925894565
27080,0,0.0
27096,0,0.0
27099,0,0.0
27103,0,0.0
27107,0,0.0
27113,0,0.0
27118,0,0.0
27140,0,0.0
27166,0,0.0
27179,0,0.0
27180,0,0.0
27190,0,0.0
27202,0,0.0
27222,0,0.0
27230,0,0.0
27237,1,1367.3218100528732
27243,0,0.0
27261,0,0.0
27265,0,0.0
27275,0,0.0
27310,0,0.0
27311,0,0.0
27315,0,0.0
27320,0,0.0
27328,0,0.0
27334,0,0.0
27337,0,0.0
27343,0,0.0
27387,0,0.0
27390,2,2266.198033026534
27407,0,0.0
27418,0,0.0
27423,0,0.0
27428,0,0.0
27482,1,2838.004994349515
27483,0,0.0
27487,0,0.0
27525,0,0.0
27529,0,0.0
27530,0,0.0
27541,0,0.0
27542,0,0.0
27554,0,0.0
27570,0,0.0
27578,0,0.0
27585,0,0.0
27588,0,0.0
27597,0,0.0
27598,0,0.0
27604,0,0.0
27635,1,938.5199940871893
27645,0,0.0
27653,0,0.0
27668,0,0.0
27670,0,0.0
27693,0,0.0
27717,0,0.0
27720,0,0.0
27758,0,0.0
27763,0,0.0
27773,0,0.0
27779,0,0.0
27780,1,2938.077562585678
27786,0,0.0
27787,0,0.0
27808,0,0.0
27811,0,0.0
27823,0,0.0
27847,0,0.0
27863,0,0.0
27869,0,0.0
27873,0,0.0
27882,0,0.0
27886,0,0.0
27888,1,1009.6679636866506
27906,0,0.0
27920,0,0.0
27924,0,0.0
27933,0,0.0
27934,0,0.0
27936,0,0.0
27959,0,0.0
27971,0,0.0
27974,0,0.0
27977,0,0.0
27988,1,787.6476898060356
27990,0,0.0
27993,0,0.0
28005,1,2117.3540004383945
28039,0,0.0
28050,0,0.0
28092,0,0.0
28110,0,0.0
28140,0,0.0
28148,0,0.0
28157,0,0.0
28175,0,0.0
28205,0,0.0
28208,1,3783.24736055855
28226,0,0.0
28232,0,0.0
28249,1,554.8295036592402
28269,0,0.0
28270,0,0.0
28281,1,819.0381172530911
28283,0,0.0
28287,0,0.0
28305,0,0.0
28336,0,0.0
28337,0,0.0
28347,2,16472.073892948087
28361,0,0.0
28369,0,0.0
28371,0,0.0
28380,0,0.0
28396,1,875.8029059598606
28398,0,0.0
28412,0,0.0
28435,0,0.0
28437,0,0.0
28446,1,6085.9294998091045
28456,0,0.0
28464,0,0.0
28472,0,0.0
28475,0,0.0
28486,0,0.0
28492,0,0.0
28499,0,0.0
28527,1,523.4062012157959
28541,0,0.0
28546,0,0.0
28553,0,0.0
28560,0,0.0
28570,0,0.0
28576,0,0.0
28577,0,0.0
28589,0,0.0
28595,0,0.0
28602,0,0.0
28607,0,0.0
28632,0,0.0
28633,0,0.0
28639,0,0.0
28643,0,0.0
28651,0,0.0
28660,0,0.0
28665,0,0.0
28666,1,1267.16450971287
28671,0,0.0
28712,0,0.0
28713,0,0.0
28727,0,0.0
28728,1,7977.25490025568
28737,0,0.0
28740,0,0.0
28746,0,0.0
28757,0,0.0
28761,0,0.0
28766,0,0.0
28779,0,0.0
28786,0,0.0
28789,0,0.0
28799,0,0.0
28822,0,0.0
28833,0,0.0
28847,0,0.0
28849,0,0.0
28860,1,388.74111896849394
28861,0,0.0
28866,0,0.0
28871,0,0.0
28880,0,0.0
28889,0,0.0
28905,0,0.0
28909,0,0.0
28932,0,0.0
28941,1,128.23902955736094
28949,0,0.0
28954,0,0.0
28964,0,0.0
28968,0,0.0
28976,0,0.0
28987,0,0.0
28998,0,0.0
29002,0,0.0
29021,0,0.0
29042,0,0.0
29043,0,0.0
29046,0,0.0
29059,1,642.5659016265507
29069,0,0.0
29072,0,0.0
29073,0,0.0
29090,0,0.0
29091,0,0.0
29114,1,449.4682916651878
29117,0,0.0
29119,0,0.0
29127,0,0.0
29134,1,105.16196109557772
29139,0,0.0
29147,0,0.0
29165,0,0.0
29169,0,0.0
29186,0,0.0
29195,1,1014.0621120468796
29196,0,0.0
29197,0,0.0
29213,0,0.0
29216,0,0.0
29217,0,0.0
29219,0,0.0
29220,0,0.0
29234,0,0.0
29259,0,0.0
29286,1,1632.6777937083452
29287,0,0.0
29328,0,0.0
29335,0,0.0
29339,0,0.0
29350,0,0.0
29356,0,0.0
29365,0,0.0
29383,0,0.0
29397,0,0.0
29413,0,0.0
29427,0,0.0
29450,0,0.0
29455,0,0.0
29461,0,0.0
29479,0,0.0
29484,0,0.0
29492,0,0.0
29507,0,0.0
29508,0,0.0
29519,0,0.0
29520,0,0.0
29545,0,0.0
29555,1,117.41423196920812
29560,0,0.0
29574,0,0.0
29578,0,0.0
29588,0,0.0
29608,0,0.0
29636,1,180.75140949201509
29644,1,1398.673975975769
29653,0,0.0
29678,0,0.0
29680,0,0.0
29688,0,0.0
29702,0,0.0
29704,0,0.0
29711,0,0.0
